Text,label
"@Poha_af @michaelgwaltz as if it is worse or better when the targeted group of genocide and opression is bigger or smaller, Panjshir btw has aprox. a population of 200.000 and also many Panjshiris are living in Kabul, who are also victims of Taliban persecution",targeted persecution
"Press Freedom Act 2021 would protect journalists from persecution but it doesn’t protect foreign journalists the U.S. government itself has targeted, such as Julian #Assange. https://t.co/8gNHWMYTnC",targeted persecution
"@3xWolverine @Reuters Religión has no place in government or politics. The laws against abortion are targeted specifically at women, is sexual persecution at its best.

Same sex marriages are necessary to guarantee that same sex couples have the same rights as man/woman couples.",targeted persecution
"@GratefulJohn75 @TylerJohn_ @Breaking911 I know that it’s persecution based off race, with his direct or indirect. Voter id wasn’t targeted towards blacks but did indirectly affect them . Just like vax laws in ny",targeted persecution
The latest reports on the shocking persecution of Pakistan’s Ahmadiyya Muslim Community -including targeted killing and violations of their fundamental rights of fair trial and due process. As we pour in millions of pounds in aid why are we so indifferent? https://t.co/DCyjV2nf5T,targeted persecution
"@APHClarkson They were quite receptive to the anti-Huawei campaign, to the point of arresting that Meng lady, which has caused a major rupture with the PRC, who rightly suspects that she is just being targeted for political persecution.

Canadian Tories also seem quite hostile.",targeted persecution
@chan_leeze @skeeduu @RAGINxCAJUN @PatriotsWays @giddy_bunny @JDW714 @RickySi16087724 @Merry_Hippie @LisaNicholo @QuidRises @TallybanJoe @Gerryubz @BassistOld @PrimedRosalee @SuP3rK @TomDoubting @janne_clark @Vickie627 @Dennisabm @StrokeyStratfo1 @SuperNova9913 @sammyja15151701 @bearded_realism @TheLandsNotOurs @hrt6017 @Booda_the_Great @Viktor_1934 @LadyOfTheOcean1 @Forseti_Pazzo @DavidOB49226197 @ziggystardad @PutinsBeotch @RICHARD53463775 @3IsCharmed @JonSmith922 @JR10170033 @laylow88861429 @epitomeof3 @DIETeacher @grampazachary @VinceGottalotta @FreddieKevin @xTACMAN @GueraPorRaza @4ever_patriot @Ligma_Balzack @scottmacd03 @ahrehead @RichardBSpencer @nypost What do you call it when a person is targeted because of their religion?  I call it religious persecution!!  Do you want another Oklahoma City?  An attack by an American Anti-government extremist that killed and injured around 800 people killing 19 children!!,targeted persecution
"@SriramPrasanna9 The need of this vote consolidation is because of persecution and systemic hatred against Muslims is mainstream in India now, they are targeted, lynched, this is why it has become important, otherwise no one should vote on communal lines.",targeted persecution
"#India has highlighted the "" systematic persecution, forced conversions, targeted killings, sectarian violence and faith-based discrimination"" minorities in #Pakistan while slamming the country at the UNHRC 

Report by @sidhant

https://t.co/bXDdquxSfK",targeted persecution
"Millions of Hazaras  remain trapped in Taliban-occupied Afghanistan, vulnerable to persecution and faith-targeted trafficking. 
Unlike foreign nationals, the Hazara people do not have any foreign power acting or advocating for their protection. #HelpHazaras https://t.co/d5H6kNJu8y",targeted persecution
"@DavidAltonHL Millions of Hazaras  remain trapped in Taliban-occupied Afghanistan, vulnerable to persecution and faith-targeted trafficking. 
Unlike foreign nationals, the Hazara people do not have any foreign power acting or advocating for their protection. #HelpHazaras",targeted persecution
"Millions of Hazaras  remain trapped in Taliban-occupied Afghanistan, vulnerable to persecution and faith-targeted trafficking. 
Unlike foreign nationals, the Hazara people do not have any foreign power acting or advocating for their protection. #HelpHazaras https://t.co/7ukVlfB1bM",targeted persecution
@CitizenAnalyst As black on white crime hasn't been bad enough the last five decades. It's literally being imported now. The system has undoubtedly targeted white people for persecution and extinction.,targeted persecution
"https://t.co/EI1lxRUtr7
God bless this BEAUTIFUL persons family!🙏❤🙏 no more torture!
Another targeted individual,when will this persecution end!",targeted persecution
"Business have been targeted and they are threats which the police are taking seriously. And who are these people that think this is acceptable? Anonymous, vile hateful, individuals or so they think. Have these vile individuals nothing in their life that they deem the persecution",targeted persecution
"8.Persecution
#Characteristics :- ""Expropriation, forced displacement, ghettos, concentration camps"".
#Preventive measures :-""Direct assistance to victim groups, targeted sanctions against persecutors,mobilization of humanitarian assistance or intervention, protection of refugees https://t.co/CQSxifHh7H",targeted persecution
"Allah as idol is shirk no?

Hindus already respect Allah as common name for God, via different path.

Good decoction only comes from pure tea or coffee, not by mixing.

The problem starts when indigenous are targeted for syncretization, persecution &amp; CONversion. https://t.co/54fVeTI8VI",targeted persecution
"@_XLNC @LiveLawIndia @NijiSachiv @KirenRijiju People like Owaisi, Arfa, Saba and the likes get away easily without any punishment for their anti india speeches....And only hindus are targeted for persecution....Do muslims only have the freedom of speech in India?",targeted persecution
"@Mr_Dreadful One needn't think of Assange as a hero. He's nevertheless being targeted by the US government for basic &amp; ordinary activities that all journalists partake in. You can either see this political persecution for what it is, or you can smear the victim. I imagine which you'll choose?",targeted persecution
"@millar_marion This is awful Marion. I'm so sorry you are being targeted by these awful people, it really does feel like persecution. I hope it's some small comfort to know how much support you have x",targeted persecution
@CosmoKhan @OwenJones84 That sums up why he lost. Media persecution (use that rather extreme word deliberately). A concerted campaign of character assassination which even targeted his deceased father. Veiled antisemitic attacks (the bacon sandwich). It was utterly disgusting and undemocratic,targeted persecution
"I look forward to the @abcnews and journalists all tweeting and carrying on about how Julian Assange is still locked up, or how Jordan Shanks is being targeted by NSW police and politicians or the many other cases of actual journalist persecution",targeted persecution
"@FilippoGrandi @UN Ya, but only if the Taliban stop its reign of terror, heightened by violence, persecution, gender discrimination, and, targeted attacks against journalists, translators and former  govt officers, only then, normal life can resume.",targeted persecution
"She’s a #Hazara!

Censoring our identity have been used to continue the persecution and targeted killings of Hazaras.

We have had enough. 

I am a Hazara and there’s nothing you can do to change that. https://t.co/gYV607jgR1",targeted persecution
"These images are scary reminder of the #nazi propaganda used to persecute the Jewish population. The #dghconference evidently trying to cause a targeted persecution of Hindus. Should harm befall on the Hindu diaspora, the #dghconference should be held responsible and tried so. https://t.co/hcjr33wwqP",targeted persecution
